soc2018,augmentation,automation,total,total_fm,AIOE,dv_rating_beta,human_rating_beta,genaiexp_estz_total,genaiexp_estz_core,ai_applicability_score,pca
43-4171,0.6555459985838795,4.84445400141612,5.5,7.5,1.0131859999999997,0.5333333333333333,0.5833333333333334,0.4210526299999999,0.2631578999999999,0.2876632920478444,2.404844522309697
43-4181,1.591401453264997,4.408598546735003,6.0,6.0,0.227312,0.4571428571428571,0.5285714285714286,0.30952382,0.14285715,0.4151666107253785,1.8140664248439173
43-4199,,,,,,,,0.0,0.0,,
43-5011,1.008811459933033,7.991188540066967,9.0,11.5,1.405415,0.5273013150371642,0.4288164665523156,0.42137098,0.31619623,0.2134007165171192,2.084311425367649
43-5021,0.506896551724138,0.993103448275862,1.5,2.0,-0.9591126,0.3103448275862069,0.1551724137931034,0.20588236,0.20588236,0.1457512600137547,-0.7216183309188751
43-5031,0.21138211382113814,1.2886178861788617,1.5,4.0,0.9074452000000002,0.65625,0.59375,0.30555555,0.30555555,0.348876387455149,2.7079143732283555
43-5032,1.0,3.0,4.0,6.0,1.2345230000000005,0.6739130434782609,0.6521739130434783,0.3076923200000001,0.26923078,0.2366414496074608,2.528144115802259
43-5041,,,,,-0.9723772,0.4374999999999999,0.3541666666666666,0.0769230799999999,0.0769230799999999,0.260728237015881,-0.1816166103761302
43-5051,1.0,0.0,1.0,1.0,-0.5186997000000001,0.3148148148148147,0.2777777777777778,0.2857143,0.095238097,0.2371100852403934,-0.04607361489372601
43-5052,1.0,0.0,1.0,1.0,-1.0647150000000003,0.2307692307692307,0.3461538461538461,0.2272727300000001,0.13636364,0.1641490833155452,-0.5652574729573714
43-5053,,,,,-1.185001,0.1,0.125,0.2647059,0.05882353,0.0945145319866125,-1.6585120909795845
43-5061,0.673968253968254,1.3260317460317461,2.0,4.0,0.6999102999999999,0.5961538461538461,0.5192307692307693,0.7647058999999999,0.3235294199999999,0.2630568599821761,2.951916908114657
43-5071,0.5,2.5,3.0,3.0,-0.7463212999999999,0.5,0.3571428571428571,0.5454545599999999,0.4999999999999999,0.1838622822759553,1.5338162924994245
43-5111,0.13559322033898302,1.864406779661017,2.0,2.0,-0.1860788999999999,0.293103448275862,0.2758620689655172,0.5227272499999999,0.1363636399999999,0.0990873342113654,0.08855934357030609
43-6011,1.827974777317348,6.6720252226826515,8.5,10.0,1.079643,0.6486486486486487,0.7432432432432433,0.77272725,0.59090906,0.2909000688872094,4.342728958342194
43-6012,0.4482758620689655,3.5517241379310347,4.0,5.0,1.0145409999999997,0.6956521739130435,0.7608695652173912,0.6428571299999999,0.4285714299999998,0.2331363100783986,3.65619113912311
43-6013,0.49131357146952587,4.508686428530474,5.0,5.5,1.217982,0.6666666666666666,0.611111111111111,0.7500000000000002,0.5312500000000001,0.224716132248282,3.7605932199497327
43-6014,1.7669655286714256,8.233034471328574,10.0,11.0,1.099056,0.6442307692307693,0.5673076923076923,0.765625,0.484375,0.2855628595068343,3.723167578517508
43-9021,0.1715686274509803,1.8284313725490198,2.0,3.0,0.3108081,0.8928571428571428,0.4999999999999999,0.7222222100000001,0.4444444500000001,0.3428465550987574,3.781501671163516
43-9022,2.105201054280754,5.394798945719246,7.5,9.5,0.6219605999999999,0.7432432432432433,0.4864864864864865,0.8500000199999999,0.6999999899999999,0.3260354808499345,4.308719651797582
43-9031,2.156300921631355,4.843699078368644,7.0,7.0,0.3437743,0.6451612903225806,0.4838709677419355,0.52777779,0.47222221,0.332124060369341,2.941301089922371
43-9041,1.6561062587015314,10.84389374129847,12.5,14.5,1.2402001193132532,0.8333333333333333,0.5119047619047619,0.6111106660401445,0.4074071106934296,0.3239551274366237,3.713123048366141
43-9051,0.0,0.5,0.5,1.0,-0.8184676,0.2162162162162162,0.1216216216216216,0.27586207,0.0,0.0893653784902282,-1.415155950594293
43-9061,1.5831544893353113,6.416845510664689,8.0,8.5,0.9888986000000002,0.5757575757575758,0.5,0.7380952200000002,0.5000000000000001,0.2912371033291135,3.409440366021332
43-9071,0.17469879518072276,0.8253012048192772,0.9999999999999999,1.0,-0.5171404000000001,0.3970588235294117,0.1764705882352941,0.2777777900000001,0.2777777900000001,0.1922980400091968,0.11610467530820973
43-9081,0.7148703956343792,0.28512960436562074,0.9999999999999999,1.0,1.2883749999999998,0.975,0.6000000000000001,0.95454544,0.8181818099999999,0.3825274847028949,5.899511997802614
43-9111,0.40706647525854733,6.5929335247414524,7.0,7.5,1.3878463326100123,0.8913043478260869,0.6739130434782609,0.8201765296327438,0.6418772488966974,0.3588121546003035,5.225120764151992
43-9199,,,,,,,,0.0,0.0,,
45-1011,1.0,1.0,2.0,2.0,-0.479184056671616,0.2807017543859649,0.1578947368421052,0.0333333180734301,0.0333333180734301,0.0770972915953997,-1.5067742749408048
45-2011,0.0,0.0,0.0,2.0,0.1704867,0.2916666666666666,0.2916666666666666,0.34090909,0.045454547,0.089366721512358,-0.30398281666187177
45-2021,,,,,-1.0442919999999998,0.1666666666666666,0.0757575757575757,0.0416666679999999,0.0,0.1817561256339997,-1.8107021612117458
45-2041,,,,,-1.370968,0.1,0.05,0.16666667,0.0,0.0385030051640548,-2.391638744122494
45-2091,,,,,-1.145156,0.0,0.0,0.0,0.0,0.0912507426999925,-2.7236520969902953
45-2092,0.7485465116279069,0.251453488372093,1.0,1.0,-1.6013479466843354,0.1428571428571428,0.0714285714285714,0.0166666570372039,0.0166666570372039,0.0478482808141578,-2.5707086807658728
45-2093,,,,,-1.108432,0.0625,0.078125,0.0,0.0,0.1439467269461806,-2.242750458095733
45-2099,,,,,,,,0.0,0.0,,
45-3031,,,,,-2.81243647146423,0.043859649122807,0.0087719298245614,0.0,0.0,0.0646252392117641,-3.385199267892796
45-4011,,,,,-1.0642049999999998,0.0434782608695652,0.0652173913043478,0.0238095239999999,0.0,0.0798860293189065,-2.468153696814843
45-4021,,,,,-1.795407,0.03125,0.125,0.0,0.0,0.0749191378790531,-2.7246033396282954
45-4022,,,,,-1.0037020000000003,0.1875,0.0625,0.0,0.0,0.0052334833105568,-2.4783720789282144
45-4023,,,,,-0.4768304999999999,0.2105263157894736,0.1578947368421052,0.0,0.0,0.0608154278829835,-1.8305637080112414
45-4029,,,,,,,,0.0,0.0,,
47-1011,1.0648648648648649,6.935135135135135,8.0,8.0,-0.3054047999999999,0.4166666666666666,0.2333333333333333,0.1666666699999999,0.1666666699999999,0.1147818873272597,-0.3572531266132918
47-2011,0.0,0.0,0.0,1.0,-1.0975319999999995,0.0303030303030303,0.0,0.0,0.0,0.0411040562320653,-2.8219208909520455
47-2021,,,,,-1.7543399999999998,0.0384615384615384,0.0,0.0,0.0,0.1101328355480705,-2.8284884158261563
47-2022,,,,,-1.714759,0.0,0.0,0.0,0.0,0.0302597248660019,-3.1665921781332385
47-2031,0.0,1.0,1.0,3.5,-1.323630242362544,0.1444444444444444,0.0888888888888888,0.0,0.0,0.0557378988724583,-2.458544453250936
47-2041,,,,,-1.564577,0.0625,0.03125,0.0,0.0,0.0710684624641792,-2.7783594490786117
47-2042,,,,,-1.3010239999999995,0.0,0.0,0.0,0.0,0.0355703756049972,-2.9815298815828966
47-2043,,,,,-1.748722,0.0714285714285714,0.0,0.0,0.0,0.0,-3.1487911328822835
47-2044,0.0,0.0,0.0,1.0,-1.2254299999999998,0.0875,0.0375,0.0,0.0,0.0840774964301785,-2.535297672772361
47-2051,0.5096153846153845,0.4903846153846155,1.0,1.0,-1.777407,0.0,0.0,0.0,0.0,0.0151809925407888,-3.2446498704907274
47-2053,0.5,0.0,0.5,0.5,-1.776065,0.0,0.0227272727272727,0.0,0.0,0.0834290403551242,-2.9580273981268297
47-2061,0.0,1.0,1.0,1.0,-1.6229880000000003,0.05,0.025,0.03125,0.0,0.030072808760993,-2.9239889714163283
47-2071,,,,,-1.184739,0.0,0.0,0.0,0.0,0.0068754346128106,-3.035329751184381
47-2072,,,,,-1.220009,0.0,0.0,0.0,0.0,0.0,-3.0736188698341187
47-2073,,,,,-0.8815077999999998,0.0543478260869565,0.0869565217391304,0.0535714289999999,0.0,0.1012509990424012,-2.1982797587052545
47-2081,0.39583333333333326,0.6041666666666667,1.0,2.0,-1.647971,0.0416666666666666,0.0208333333333333,0.0384615399999999,0.0384615399999999,0.0424729185246052,-2.820794463912573
47-2082,0.0,0.0,0.0,1.0,-1.5407740000000003,0.0,0.0,0.0,0.0,0.0501506868205887,-3.026875258769547
47-2111,0.6522727272727272,1.3477272727272727,2.0,5.0,-0.7796905,0.1463414634146341,0.1463414634146341,0.047619049,0.047619049,0.1509300712949303,-1.5945867562264582
47-2121,0.0,0.5,0.5,0.5,-1.388901,0.0833333333333333,0.03125,0.0,0.0,0.0530926151156536,-2.7305801115019537
47-2131,,,,,-1.618772,0.05,0.1,0.0500000009999999,0.0500000009999999,0.074361569168175,-2.4721195631795916
47-2132,0.0,1.0,1.0,1.0,-1.268615,0.0454545454545454,0.0454545454545454,0.0,0.0,0.1395733592351856,-2.422701784572231
47-2141,0.0,1.0,1.0,2.0,-1.58799,0.0571428571428571,0.0285714285714285,0.02631579,0.02631579,0.0928565635362791,-2.622602152855549
47-2142,0.0,0.0,0.0,1.0,-1.7275299999999998,0.027027027027027,0.0,0.0,0.0,0.0829265248505249,-2.93508292684021
47-2151,,,,,-1.2256109999999998,0.0357142857142857,0.0,0.0,0.0,0.0516676532485495,-2.8260009493830305
47-2152,1.6744058707727139,2.3255941292272864,4.0,6.5,-1.1195939229263154,0.0753161698283649,0.0643631436314362,0.0332850221917993,0.0332850221917993,0.0805340920436135,-2.3408584047161733
47-2161,,,,,-1.7555880000000004,0.0769230769230769,0.0384615384615384,0.0,0.0,0.1002936569803205,-2.7101241366735622
47-2171,,,,,-1.970997,0.0714285714285714,0.0,0.0,0.0,0.0551098662488256,-3.0450416073915134
47-2181,0.2499999999999999,0.7500000000000001,1.0,1.0,-1.7529410000000003,0.04,0.0,0.017857144,0.017857144,0.0091029999034675,-3.108087155009933
47-2211,0.10465116279069764,0.39534883720930236,0.5,0.5,-1.174972,0.0657894736842105,0.0394736842105263,0.0625,0.020833334,0.0637663639814827,-2.463054982585099
47-2221,0.17821782178217818,0.8217821782178218,1.0,1.0,-1.780065,0.0285714285714285,0.0,0.0,0.0,0.0296513369476341,-3.139985098892032
47-2231,0.5880618499257056,3.4119381500742945,4.0,6.0,-0.9441692000000004,0.11,0.11,0.03846154,0.03846154,0.1679294502733163,-1.7824862603984175
47-3011,,,,,-1.94229,0.0,0.0,0.0,0.0,0.0695473045422786,-3.1204176143029416
47-3012,,,,,-1.4252819999999995,0.0,0.0,0.0,0.0,0.0374464535096571,-3.024943353578693
47-3013,,,,,-1.5068960000000005,0.024390243902439,0.0,0.020833334,0.0,0.0626998142929469,-2.883282103464375
47-3014,,,,,-2.04484,0.0,0.0,0.0,0.0,0.0272765320013718,-3.3098418849496953
47-3015,,,,,-1.678876,0.0,0.0,0.0,0.0,0.0659985813459421,-3.026884067497521
47-3016,,,,,-1.89822,0.0,0.0,0.0,0.0,0.0103669995630143,-3.310127513411177
47-3019,,,,,,,,0.0,0.0,,
47-4011,1.5,2.5,4.0,5.0,0.2853483431011243,0.3341042893187552,0.2823801513877207,0.2294062825188134,0.2162794975398803,0.1175029238868945,0.05396548598426551
47-4021,,,,,-0.8604742,0.1842105263157894,0.0789473684210526,0.050000001,0.050000001,0.0606422258533255,-2.000134437670792
47-4031,,,,,-1.902113,0.0512820512820512,0.0256410256410256,0.0,0.0,0.0688006083534319,-2.9552648825101304
47-4041,0.0,0.5,0.5,0.5,-0.6887439,0.0806451612903225,0.032258064516129,0.0,0.0,0.0274026488633871,-2.542050180264823
47-4051,,,,,-1.27909,0.0161290322580645,0.0,0.0,0.0,0.0213537884039159,-2.9914824392087263
47-4061,,,,,-1.39906,0.0,0.0,0.0,0.0,0.0,-3.1456518468405923
47-4071,,,,,-1.2105909999999998,0.078125,0.09375,0.0454545469999999,0.0454545469999999,0.0999085841857012,-2.195166719802967
47-4091,,,,,-0.9827304000000002,0.0416666666666666,0.0833333333333333,0.083333336,0.083333336,0.0423360269546878,-2.2463554338089486
47-4099,1.0,0.0,1.0,3.0,-0.8716775961255105,0.2,0.2,0.2246993424728796,0.2246993424728796,0.0423360269546878,-1.094148367330054
47-5011,,,,,-1.415002,0.0,0.0,0.0,0.0,0.0517819721229449,-2.970558650583211
47-5012,,,,,-0.7737326,0.0526315789473684,0.0263157894736842,0.0,0.0,0.0620926680396242,-2.5208357555608756
47-5013,,,,,-0.971916,0.064516129032258,0.1451612903225806,0.10526316,0.052631579,0.0648956802030827,-2.0149761693948944
47-5022,,,,,-1.144356,0.0,0.0,0.0,0.0,0.1021748159105341,-2.6850390736565872
47-5023,,,,,-0.7018390999999999,0.1363636363636363,0.1136363636363636,0.0187767599999999,0.0042201829999999,0.052243023240533,-2.1411393049597964
47-5032,,,,,-1.469005461558461,0.1354166666666666,0.1145833333333333,0.0519533015106324,0.0375182777765354,0.0358321095789706,-2.3749893545148257
47-5041,,,,,-1.1654920000000002,0.0,0.06,0.033333335,0.0,0.0481568978357862,-2.6967557030232863
47-5043,,,,,-1.6185180000000003,0.0,0.0,0.0,0.0,0.049601603671797,-3.060076652044808
47-5044,,,,,-2.5987108518195288,0.0232558139534883,0.0813953488372093,0.1420131531376193,0.0,0.0504582455028258,-2.972863609364256
47-5049,,,,,0.0,,,0.0,0.0,,
47-5051,,,,,-1.763494,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0294234126560107,-2.882420425416927
47-5071,,,,,-1.518977,0.0,0.0,0.0,0.0,0.0086898877725605,-3.163435075841664
47-5081,,,,,-1.543154,0.0,0.0652173913043478,0.0,0.0,0.0387283953644583,-2.9334059506811956
47-5099,,,,,,,,0.0,0.0,,
49-1011,0.12666666666666665,1.8733333333333333,2.0,4.0,-0.0205169,0.4102564102564102,0.2692307692307692,0.27272728,0.15909091,0.1410867595579958,0.09391599526703458
49-2011,1.8687040142991316,3.1312959857008686,5.0,6.5,-0.3458246999999999,0.3673469387755101,0.2040816326530612,0.2799999999999999,0.2799999999999999,0.1591961875756344,0.07755283814366937
49-2021,0.0,2.0,2.0,4.0,-0.6319066546784464,0.1071428571428571,0.0833333333333333,0.099742470884699,0.0831187283970484,0.1186006310431548,-1.6815457606501412
49-2022,0.2514420416329658,2.248557958367034,2.5,4.5,-0.8530480000000003,0.28125,0.203125,0.2,0.087499999,0.1976431094884602,-0.7142645719825506
49-2091,0.0,0.0,0.0,1.0,-0.1728535,0.24,0.14,0.15384616,0.11538462,0.1532639157617935,-0.8335242260697205
49-2092,1.6511627906976742,0.34883720930232553,2.0,2.0,-0.8106341,0.1057692307692307,0.0192307692307692,0.03846154,0.025641026,0.1230256531415988,-2.1084250755334013
49-2093,0.3409090909090909,0.6590909090909092,1.0,1.5,-0.8303875,0.24,0.16,0.2,0.16666667,0.1218519194674649,-0.9726086926707143
49-2094,0.0,2.0,2.0,2.0,-0.4632031,0.3076923076923077,0.282051282051282,0.15000001,0.1,0.2194875684783518,-0.33455577320404506
49-2095,0.0,0.0,0.0,2.0,-0.5522636000000001,0.34,0.16,0.1875,0.1875,0.1757202513951477,-0.4589365677705077
49-2096,0.264367816091954,0.7356321839080461,1.0,3.0,-0.7915968,0.1666666666666666,0.125,0.125,0.125,0.1036075854812521,-1.4624212232734703
49-2097,0.6681159420289855,1.3318840579710145,2.0,4.0,-0.571284,0.238095238095238,0.0952380952380952,0.13636364,0.13636364,0.1238959719799473,-1.1813184982592313
49-2098,0.3584905660377358,1.141509433962264,1.5,1.5,-0.6926483999999999,0.1666666666666666,0.1833333333333333,0.1562499999999999,0.0937499999999999,0.1808721273475798,-1.0387328786701542
49-3011,0.0,0.0,0.0,1.0,-0.6551197000000001,0.1343283582089552,0.0597014925373134,0.0,0.0,0.0691172794291401,-2.2223583408769207
49-3021,,,,,-1.1805890000000003,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0873416052806276,-2.581940208671635
49-3022,,,,,-1.2022850000000005,0.0,0.0,0.0,0.0,0.025389244091884,-2.977493775578034
49-3023,1.702127659574468,1.297872340425532,3.0,4.0,-0.9547050555544148,0.0818181818181818,0.0727272727272727,0.0999999534468393,0.0833332972056982,0.1275135870143039,-1.849862062087829
49-3031,0.4130434782608695,0.5869565217391304,0.9999999999999999,2.0,-1.0104719999999998,0.0,0.0,0.0192307699999999,0.0192307699999999,0.1090215058130117,-2.530708695384889
49-3041,,,,,-1.2070299999999998,0.1153846153846153,0.173076923076923,0.0714285749999999,0.0714285749999999,0.1193673871557896,-1.7869476293963396
49-3042,0.6222222222222222,0.37777777777777777,1.0,1.0,-1.169815,0.1,0.125,0.075000003,0.075000003,0.0824448127903285,-2.0159423243307883
49-3043,,,,,-1.448102,0.0967741935483871,0.064516129032258,0.0,0.0,0.0432481797165304,-2.6944365628013083
49-3051,,,,,-0.8863602,0.0769230769230769,0.0384615384615384,0.0,0.0,0.0695927887824085,-2.4680431209328466
49-3052,0.6046511627906976,0.3953488372093023,1.0,1.0,-0.763721,0.0,0.0,0.0,0.0,0.0672726332154197,-2.6542475075943863
49-3053,,,,,-0.8941408,0.1785714285714285,0.1071428571428571,0.035714287,0.035714287,0.0464142488523655,-2.073081042119971
49-3091,,,,,-0.9226068,0.1034482758620689,0.0689655172413793,0.0,0.0,0.1459520745923898,-2.101004593781153
49-3092,1.0,0.0,1.0,3.0,-0.9244052000000004,0.0606060606060606,0.0909090909090909,0.05882353,0.05882353,0.1584038591360095,-1.8614232588843942
49-3093,,,,,-1.5507240000000004,0.0,0.0,0.0,0.0,0.023415574045479,-3.124590393351421
49-9011,,,,,-1.3831519999999995,0.1363636363636363,0.0681818181818181,0.0199999999999999,0.0,0.0793264543977944,-2.4206060068151247
49-9012,,,,,-0.7606912999999997,0.1309523809523809,0.0714285714285714,0.0384615399999999,0.0256410259999999,0.1555003052215415,-1.8183930811353812
49-9021,1.4968152866242037,1.5031847133757963,3.0,5.0,-0.8491111619963131,0.1052631578947368,0.1403508771929824,0.0333333138797432,0.0333333138797432,0.1223076929399899,-1.8710932173925454
49-9031,0.0,0.0,0.0,3.0,-0.9703799000000002,0.1454545454545454,0.109090909090909,0.064516127,0.064516127,0.122377697694601,-1.7827048943519526
49-9041,0.20987654320987653,0.7901234567901235,1.0,2.0,-1.133177,0.2741935483870967,0.1451612903225806,0.1875,0.1875,0.1095700357407227,-1.081811379376363
49-9043,,,,,-0.9735492,0.1428571428571428,0.1142857142857142,0.1111111099999999,0.1111111099999999,0.1121716944159955,-1.6287644942895696
49-9044,,,,,-1.266085,0.0217391304347826,0.0434782608695652,0.021739131,0.021739131,0.0749637418212238,-2.611448077391311
49-9045,,,,,-1.237463,0.0,0.0,0.0,0.0,0.0923415387135101,-2.7569641247240546
49-9051,0.0,0.0,0.0,1.0,-1.081398,0.0,0.0,0.0,0.0,0.1116487063262473,-2.626502819655213
49-9052,0.0,1.0,1.0,1.0,-1.083883,0.03125,0.03125,0.0,0.0,0.1657812360326048,-2.3131558806257413
49-9061,0.22076023391812863,1.2792397660818713,1.5,1.5,0.0546421999999999,0.24,0.04,0.0,0.0,0.1681267902887618,-1.4269250775739093
49-9062,0.0,0.0,0.0,1.5,-0.2768837999999999,0.303030303030303,0.2727272727272727,0.1315789499999999,0.1315789499999999,0.1744249533561719,-0.4138179853072508
49-9063,,,,,-0.5306271,0.0196078431372549,0.0,0.0,0.0,0.1372495286134321,-2.2774354013666285
49-9064,,,,,-0.2123996,0.1999999999999999,0.1666666666666666,0.0,0.0,0.0797422108359587,-1.6600215829355216
49-9069,,,,,,,,0.0,0.0,,
49-9071,1.0121951219512195,0.4878048780487804,1.5,1.5,-1.014408,0.1372549019607843,0.0784313725490196,0.13333334,0.13333334,0.086731789097531,-1.7307207332269627
49-9081,,,,,-0.9709935000000002,0.0434782608695652,0.0434782608695652,0.03846154,0.03846154,0.1407222433902951,-2.153881828922184
49-9091,,,,,-0.7233995,0.3214285714285714,0.1964285714285714,0.15789473,0.052631579,0.0832884709720922,-1.1515920215893818
49-9092,0.0,0.0,0.0,1.0,-1.1027280000000002,0.0666666666666666,0.0888888888888888,0.0,0.0,0.0949369045019253,-2.382029981551417
49-9094,,,,,-0.8657497999999999,0.08,0.08,0.0714285749999999,0.0714285749999999,0.0430189768853844,-2.177302020096603
49-9095,0.0,0.0,0.0,1.0,-1.414062,0.0769230769230769,0.1153846153846153,0.035714287,0.035714287,0.1211964103826353,-2.1988450632782066
49-9096,,,,,-1.221519,0.0,0.037037037037037,0.0,0.0,0.1763014878054277,-2.3798900011663955
49-9097,,,,,-0.858221,0.0769230769230769,0.0384615384615384,0.035714287,0.035714287,0.073352771163127,-2.3015288696832976
49-9098,0.5,0.0,0.5,0.5,-1.346555,0.0333333333333333,0.0,0.0,0.0,0.0625113344294359,-2.841232218824333
49-9099,0.0,0.0,0.0,0.5,-1.936761131988568,0.2096774193548387,0.3064516129032258,0.3301578075772163,0.1650789057695549,0.1293665186342425,-0.9073926000074856
51-1011,0.0,0.0,0.0,1.5,-0.0845281999999999,0.4,0.225,0.4499999899999999,0.4499999899999999,0.2501944439628881,1.2836297561724468
51-2011,0.0,1.0,1.0,1.0,-0.8684706,0.025,0.025,0.050000001,0.033333335,0.053736284478856,-2.4803975585112576
51-2021,,,,,-0.8289722,0.2222222222222222,0.1388888888888889,0.090909094,0.090909094,0.0823189516738777,-1.5520329986473904
51-2022,0.0,1.0,1.0,1.0,-0.6248807,0.0961538461538461,0.0576923076923076,0.17647059,0.11764706,,
51-2023,0.12931034482758622,0.3706896551724138,0.5,0.5,-0.4977276,0.0454545454545454,0.0,0.10714286,0.071428575,,
51-2031,0.5384615384615384,0.4615384615384615,1.0,1.0,-0.9561453000000002,0.0952380952380952,0.0,0.083333336,0.083333336,0.1173161501289369,-2.041506114398831
51-2041,,,,,-1.0763069999999997,0.0227272727272727,0.0227272727272727,0.0,0.0,0.0463502419787662,-2.762720858351879
51-2051,,,,,-1.216496,0.0208333333333333,0.0833333333333333,0.0,0.0,0.0682886821015233,-2.6209105375809347
51-2061,0.0641025641025641,0.4358974358974359,0.5,0.5,-0.2552991,0.06,0.0,0.05882353,0.0,0.0290788546654375,-2.3578991639743916
51-2092,,,,,-0.8305441000000002,0.2352941176470588,0.088235294117647,0.090909094,0.0,0.0573751075784023,-1.9106114354485522
51-2099,,,,,,,,0.0,0.0,0.0573751075784023,
51-3011,1.3290516906335017,1.1709483093664983,2.5,3.5,-0.3852989000000001,0.2647058823529412,0.1176470588235294,0.083333336,0.055555556,0.0905418484383246,-1.3952750138669563
51-3021,,,,,-0.9709924,0.131578947368421,0.0263157894736842,0.125,0.041666668,0.1943090249316365,-1.6629978873874618
51-3022,,,,,-1.10563,0.0,0.0,0.0,0.0,0.1858831137189625,-2.3760442058645967
51-3023,,,,,-1.834668,0.0,0.0,0.0,0.0,0.1049120956063185,-2.9531597777356913
51-3091,,,,,-0.7588590000000002,0.0666666666666666,0.0666666666666666,0.050000001,0.050000001,0.0639286067182724,-2.1993782440349254
51-3092,1.139344262295082,0.360655737704918,1.5,1.5,-0.3791114000000001,0.1153846153846153,0.1538461538461538,0.14,0.12,0.0824150247690521,-1.39245464639551
51-3093,,,,,-0.5559894,0.1290322580645161,0.032258064516129,0.0,0.0,0.0926290853267721,-2.1668437584394455
51-3099,,,,,,,,0.0,0.0,,
51-4021,,,,,-1.2343519999999997,0.0208333333333333,0.0833333333333333,0.0312499999999999,0.0,0.1516735419476774,-2.277290557084075
51-4022,,,,,-0.8046676999999999,0.0416666666666666,0.0416666666666666,0.0,0.0,0.1191584764376477,-2.32271540529603
51-4023,,,,,-1.0892100000000002,0.1764705882352941,0.0735294117647058,0.10526316,0.10526316,0.1077523643875168,-1.7333499991692636
51-4031,0.5102040816326531,0.489795918367347,1.0,1.0,-1.0365690000000003,0.01,0.02,0.03125,0.03125,0.081964846318659,-2.5277635904580285
51-4032,,,,,-0.7598132,0.0303030303030303,0.0,0.029411765,0.029411765,0.0947754121071271,-2.380972897766913
51-4033,,,,,-0.9901662,0.064516129032258,0.064516129032258,0.11111111,0.055555556,0.1045354126406689,-2.0325431493446153
51-4034,,,,,-1.06734,0.1612903225806451,0.032258064516129,0.0,0.0,0.1455516700989665,-2.124946582507332
51-4035,,,,,-0.8703218999999998,0.2413793103448275,0.0689655172413793,0.0,0.0,0.1321754084173184,-1.8626827478303194
51-4041,0.0,1.0,1.0,1.0,-0.8675534999999999,0.2346938775510204,0.1326530612244897,0.0862068979999999,0.0862068979999999,0.1693405929859509,-1.2700665755486926
51-4051,,,,,-1.1674650000000002,0.1041666666666666,0.0416666666666666,0.0,0.0,0.075052266409245,-2.502932046706361
51-4052,,,,,-1.00914,0.0,0.0,0.0,0.0,0.0635185022616824,-2.766139633147551
51-4061,,,,,-0.7421976999999998,0.1612903225806451,0.0967741935483871,0.0937499999999999,0.0937499999999999,0.0740308351232181,-1.7390303199734785
51-4062,,,,,-0.6131331,0.1521739130434782,0.1304347826086956,0.13333334,0.0,0.1477320479688001,-1.5000142633045486
51-4071,,,,,-1.7403490000000004,0.0,0.0,0.0,0.0,0.0,-3.28295385961663
51-4072,0.0,0.0,0.0,0.5,-1.1461390000000002,0.0813953488372093,0.0348837209302325,0.0,0.0,0.0748050844967405,-2.5530486563502186
51-4081,0.2596153846153845,0.7403846153846154,1.0,2.0,-0.7426600000000001,0.1025641025641025,0.141025641025641,0.11904762,0.095238097,0.1469718228245073,-1.454873910283497
51-4111,,,,,-0.5317896999999999,0.1875,0.109375,0.1176470599999999,0.0588235299999999,0.0862094989540314,-1.5639706967825138
51-4121,,,,,-1.1975954554130062,0.088235294117647,0.0392156862745098,0.016666660421108,0.016666660421108,0.0826420989385932,-2.4579046805916223
51-4122,,,,,-1.002411,0.0681818181818181,0.0568181818181818,0.05172414,0.0,0.0929437849778853,-2.314999930764757
51-4191,0.0,0.0,0.0,0.5,-1.092486,0.1764705882352941,0.0588235294117647,0.03846154,0.03846154,0.1378923801198145,-1.9249710194515608
51-4192,,,,,-0.7221353,0.1304347826086956,0.1521739130434782,0.035714287,0.0,0.0908303398854872,-1.9231663003498138
51-4193,0.0,0.0,0.0,0.5,-0.8999876,0.1041666666666666,0.0416666666666666,0.052631579,0.02631579,0.0804929527723317,-2.222330268566203
51-4194,,,,,-0.8809238000000003,0.0333333333333333,0.0,0.0,0.0,0.1025223604740313,-2.513659728814281
51-4199,,,,,,,,0.0,0.0,,
51-5111,0.2708333333333333,1.7291666666666667,2.0,3.5,0.4107973,0.4375,0.109375,0.22,0.2,0.1331718166569081,-0.05012308423330335
51-5112,,,,,-0.7093881000000001,0.2875,0.125,0.19565217,0.065217391,0.1197397674658852,-1.1335982772742512
51-5113,,,,,-0.9062089,0.0897435897435897,0.0641025641025641,0.0,0.0,0.0460310109635029,-2.481065926994996
51-6011,,,,,-1.054399,0.05,0.05,0.0,0.0,0.0446023861649318,-2.6512913208452895
51-6021,,,,,-1.950063,0.0104166666666666,0.0208333333333333,0.0178571439999999,0.0178571439999999,0.0557071016858633,-3.0380399319307765
51-6031,,,,,-0.9639660999999998,0.0813953488372093,0.0232558139534883,0.0,0.0,0.047212647675826,-2.600451295405647
51-6041,,,,,-0.990912,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0631449245386332,-2.525573340790213
51-6042,,,,,-1.0298550000000002,0.0869565217391304,0.0217391304347826,0.0,0.0,0.0544607429293105,-2.593971966283446
51-6051,,,,,-0.5987218,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0898643345397187,-2.3425446399156744
51-6052,0.44551062371487316,0.5544893762851268,1.0,2.0,-0.4305268000000001,0.0909090909090909,0.0681818181818181,0.0,0.0,0.0555652002848308,-2.245623006161052
